Seq,ID,Gender,Monetary,Recency,Frq,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,RelatedPurchase,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1932,16010,1,249,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1,,2456,2456,20159,1,83,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1933,16015,1,163,10,5,20,2,0,0,0,1,0,0,0,0,0,0,0,,1304,1304,10899,1,136,10,3,26,1,0,1,0,0,0,0,0,0,0,0,0
1934,16025,1,102,16,2,24,0,0,1,0,0,0,0,0,0,0,0,0,,3636,3636,30185,1,171,4,2,6,0,0,0,0,0,0,0,1,0,0,0,1
1935,16032,1,198,14,2,16,0,0,0,1,1,0,0,0,0,0,0,0,,773,773,6638,1,91,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
1936,16036,0,239,4,5,16,0,0,0,1,1,0,0,0,0,0,0,0,,1240,1240,10365,1,359,12,12,78,2,1,2,1,2,1,2,1,1,1,0,6
1937,16044,1,134,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,3121,3121,25755,1,58,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
1938,16051,1,402,18,7,52,3,1,2,0,1,0,2,0,0,0,1,2,,1282,1282,10744,1,72,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
1939,16052,1,242,32,3,46,1,0,2,0,0,0,2,0,0,0,0,2,,2641,2641,21926,1,270,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
1940,16055,0,117,12,2,14,0,0,0,0,0,0,0,1,0,0,0,1,,3834,3834,31623,0,73,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1941,16072,1,285,16,2,24,0,1,0,0,1,0,0,0,0,0,0,0,,3283,3283,27081,0,75,36,5,64,1,0,2,0,0,0,1,0,0,0,0,1
1942,16073,0,131,14,2,20,0,0,0,0,1,0,0,0,0,0,0,0,,1427,1427,11878,0,246,10,6,22,1,1,1,1,1,0,0,1,1,0,0,2
1943,16074,1,343,8,12,68,3,1,2,1,1,0,2,0,0,0,1,2,,1715,1715,14179,1,275,32,4,40,1,0,1,1,0,0,0,0,0,0,0,0
1944,16082,1,33,34,2,38,0,0,1,0,1,0,0,0,0,0,0,0,,1215,1215,10190,1,138,8,8,38,2,0,2,1,0,0,0,0,0,0,0,0
1945,16087,1,164,14,1,14,0,1,0,0,0,2,0,0,0,0,1,2,,803,803,6801,1,131,14,2,22,1,0,1,0,0,0,0,0,0,0,0,0
1946,16088,1,169,16,2,22,1,1,0,0,0,0,0,0,0,0,0,0,,358,358,3094,0,230,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0
1947,16094,1,316,16,4,28,0,0,2,0,0,0,1,0,0,0,1,1,,1705,1705,14063,0,256,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0
1948,16112,0,316,36,2,42,0,0,2,0,0,0,1,0,0,1,1,2,,457,457,4114,0,193,16,5,34,0,0,1,0,2,1,1,0,0,0,0,2
1949,16121,0,287,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,3211,3211,26479,0,374,20,6,46,1,2,1,0,1,0,3,0,0,0,0,3
1950,16128,1,271,14,2,16,1,0,0,0,0,2,0,0,0,0,0,2,,1735,1735,14297,1,269,26,8,52,0,1,2,2,1,0,2,0,0,0,0,2
1951,16142,1,243,20,1,20,1,0,0,0,0,2,0,0,0,0,0,2,,2662,2662,22069,1,295,14,1,14,0,0,1,0,0,0,2,0,0,0,0,2
1952,16150,1,286,14,10,66,2,2,3,1,0,0,0,0,0,0,0,0,,2165,2165,17894,1,191,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
1953,16161,1,233,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0,,3444,3444,28549,1,148,16,1,16,1,0,0,0,0,0,0,0,0,1,0,1
1954,16173,0,426,6,9,34,0,0,2,1,0,0,2,0,0,0,0,2,,265,265,2304,1,107,14,6,36,1,0,2,0,2,0,1,0,0,0,0,1
1955,16181,1,215,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2,,2765,2765,22872,1,289,16,2,24,0,1,1,0,0,0,0,0,0,0,0,0
1956,16185,1,85,18,1,18,0,0,0,0,0,2,0,0,0,0,0,2,,3760,3760,31194,1,226,30,11,58,2,2,3,1,0,1,0,1,2,0,0,4
1957,16190,1,197,16,3,28,1,0,0,0,1,0,1,0,0,0,1,1,,2226,2226,18359,0,203,2,1,2,0,0,0,0,0,2,0,0,0,0,0,2
1958,16199,1,353,16,9,42,1,0,2,2,3,0,1,0,0,0,1,1,,1086,1086,9132,1,183,6,3,18,0,0,0,0,0,1,0,0,0,0,1,1
1959,16215,1,152,14,10,34,4,0,1,0,2,0,0,0,0,0,0,0,,1017,1017,8399,1,182,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1960,16230,1,390,2,8,20,0,0,1,0,1,0,0,0,0,0,0,0,,3195,3195,26288,0,399,36,7,74,0,0,2,1,1,0,0,0,0,0,0,0
1961,16234,1,239,16,2,22,0,2,0,0,0,0,0,0,0,0,0,0,,3073,3073,25440,1,300,8,1,8,0,0,0,0,0,0,0,2,0,0,0,2
1962,16246,0,320,6,11,34,1,2,2,2,0,0,0,0,0,0,1,0,,1481,1481,12320,1,65,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
1963,16261,0,159,18,1,18,0,0,1,0,0,0,0,0,0,0,0,0,,2636,2636,21873,0,84,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
1964,16273,1,221,30,10,70,1,2,3,1,0,1,0,0,0,0,1,1,,2097,2097,17319,1,437,2,11,42,2,0,1,0,0,0,1,0,0,0,1,1
1965,16303,1,157,14,5,32,2,0,1,0,0,0,0,0,0,0,0,0,,2867,2867,23663,0,42,8,1,8,0,0,0,0,0,0,1,0,0,0,0,1
1966,16304,0,232,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,1611,1611,13341,0,224,2,12,62,1,0,3,1,3,0,2,0,1,0,0,3
1967,16308,1,341,26,8,72,2,1,0,2,0,0,2,0,0,0,0,2,,3836,3836,31653,1,283,12,10,70,2,0,3,0,1,1,1,0,0,0,0,2
1968,16311,1,99,14,1,14,0,1,0,0,0,0,0,2,0,0,0,2,,229,229,2020,1,68,16,1,16,0,0,0,0,0,1,0,0,0,0,0,1
1969,16322,1,183,28,2,30,0,0,0,2,0,0,0,0,0,1,0,1,,3704,3704,30788,0,316,34,7,48,1,0,2,1,0,0,1,0,0,1,0,2
1970,16323,1,223,2,6,36,2,0,0,0,0,0,0,0,0,0,0,0,,3116,3116,25734,0,146,10,1,10,0,0,0,0,0,2,0,2,0,0,0,4
1971,16346,0,326,14,6,44,0,0,0,0,2,0,1,2,0,0,0,3,,1971,1971,16346,0,326,14,6,44,0,0,0,0,2,0,1,2,0,0,0,3
1972,16360,0,203,2,12,28,1,1,1,0,0,0,2,0,2,0,0,4,,2014,2014,16690,1,174,10,1,10,0,0,0,0,0,0,1,0,0,0,1,1
1973,16362,0,361,10,12,64,3,1,3,2,1,0,0,0,2,0,0,2,,3282,3282,27065,1,193,16,2,20,1,0,1,0,0,0,0,0,0,0,0,0
1974,16366,1,258,10,9,56,2,1,0,2,1,0,1,0,0,0,0,1,,1053,1053,8722,1,227,26,6,38,1,1,1,0,0,0,3,0,0,0,0,3
1975,16373,0,176,8,3,14,0,0,0,1,0,0,0,0,0,0,0,0,,921,921,7666,1,400,14,9,56,1,0,2,2,0,2,2,1,0,0,0,5
1976,16382,1,288,14,2,18,0,0,1,0,1,0,0,2,0,0,0,2,,417,417,3706,1,261,22,2,30,0,0,1,0,0,0,1,0,0,0,0,1
1977,16383,0,184,14,2,16,1,0,0,1,0,0,2,2,0,0,0,4,,3930,3930,32366,1,240,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
1978,16387,1,221,10,2,16,0,0,1,0,0,2,0,0,0,0,0,2,,403,403,3640,1,97,16,2,18,0,0,0,0,1,1,0,0,0,0,0,1
1979,16390,1,165,12,10,66,2,0,2,2,0,0,0,0,0,0,0,0,,2562,2562,21150,1,254,32,10,88,2,1,4,0,1,0,0,1,0,1,0,2
1980,16406,1,287,20,2,26,2,0,0,0,0,0,0,0,0,0,0,0,,1311,1311,10935,1,152,12,2,18,0,1,0,0,0,0,0,0,0,0,0,0
1981,16424,1,243,14,11,46,1,1,2,0,2,0,0,0,0,1,0,1,,3766,3766,31226,0,25,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
1982,16439,0,247,6,2,8,0,0,0,0,0,2,0,0,0,0,0,2,,3003,3003,24861,1,241,10,3,24,1,0,0,1,0,1,0,0,0,0,0,1
1983,16440,1,104,14,2,16,1,0,0,0,0,0,0,0,0,0,0,0,,676,676,5935,1,93,14,2,16,0,0,1,0,0,1,0,0,0,0,0,1
1984,16452,1,196,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0,,523,523,4756,1,291,32,1,32,0,0,0,0,0,0,1,0,0,0,0,1
1985,16456,1,245,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,,789,789,6724,1,314,10,7,42,0,0,3,0,2,0,1,0,0,0,0,1
1986,16461,0,96,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0,,1138,1138,9595,1,162,12,2,16,1,0,0,0,0,0,0,0,0,0,0,0
1987,16476,1,68,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,1486,1486,12359,0,279,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1988,16478,1,198,14,2,22,0,0,0,0,1,0,0,0,0,0,0,0,,1416,1416,11797,1,302,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
1989,16479,1,207,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1,,2049,2049,16937,1,75,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1990,16491,1,121,36,2,42,0,1,0,0,0,1,0,0,0,0,0,1,,2490,2490,20508,0,260,8,8,28,1,0,0,2,3,1,2,0,0,0,0,3
1991,16496,1,93,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,459,459,4131,0,195,16,2,20,0,0,1,0,1,0,0,0,0,0,0,0
1992,16507,0,44,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1,,3202,3202,26374,1,328,8,2,14,0,0,0,0,1,0,2,0,0,0,0,2
1993,16511,1,159,2,3,18,0,1,0,0,0,0,0,0,0,0,0,0,,3181,3181,26219,0,307,24,2,30,2,0,0,0,0,1,0,0,0,0,0,1
1994,16520,1,298,12,9,44,1,1,1,0,1,1,0,1,0,0,0,2,,636,636,5729,1,285,4,9,40,1,0,2,0,0,1,0,0,0,0,0,1
1995,16523,0,59,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,3618,3618,30026,0,288,2,5,16,1,0,0,0,0,0,0,0,0,0,0,0
1996,16537,0,46,12,1,12,0,0,0,0,0,0,0,1,0,0,0,1,,1783,1783,14696,1,312,8,7,30,0,0,3,1,1,0,0,0,0,0,0,0
1997,16546,1,166,12,2,20,0,0,0,1,0,0,1,1,0,0,0,2,,1049,1049,8673,1,183,12,11,62,3,2,3,1,0,0,1,0,0,0,0,1
1998,16548,1,328,4,5,18,0,0,1,0,0,0,1,0,0,0,0,1,,3039,3039,25165,1,63,24,2,32,0,1,0,1,0,0,0,1,0,0,0,1
1999,16557,1,297,10,8,44,2,0,1,0,0,0,0,0,0,0,0,0,,1803,1803,14864,0,281,16,2,22,0,0,0,0,0,0,0,0,0,0,0,0
2000,16576,0,263,10,1,10,0,0,0,0,0,0,1,0,0,0,0,1,,1723,1723,14213,0,342,16,5,36,3,0,1,0,1,0,0,0,0,0,0,0
2001,16586,0,291,6,1,6,0,0,0,0,0,0,1,0,0,0,0,1,,2235,2235,18416,1,274,2,2,8,0,0,0,0,0,1,0,0,0,0,1,1
2002,16603,0,195,12,1,12,0,0,0,0,0,0,1,1,0,0,0,2,,2167,2167,17899,1,92,20,4,32,1,0,1,0,1,0,0,0,0,0,0,0
2003,16612,1,142,10,2,16,0,1,0,0,0,0,0,0,0,0,0,0,,1862,1862,15365,1,166,10,10,58,2,1,2,2,0,1,1,0,0,0,0,2
2004,16619,1,64,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,3548,3548,29459,1,126,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2005,16623,1,23,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0,,3336,3336,27511,1,277,14,10,72,2,0,5,1,1,0,0,0,0,1,0,1
2006,16629,1,20,12,1,12,0,0,0,0,0,0,0,1,0,0,1,1,,1890,1890,15633,0,125,4,7,20,0,0,1,2,0,0,0,0,0,0,0,0
2007,16633,1,55,14,2,20,0,0,0,1,0,0,0,0,0,0,0,0,,947,947,7817,1,66,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2008,16647,1,109,12,2,16,1,0,0,0,0,0,0,1,0,0,0,1,,415,415,3695,1,65,16,1,16,0,0,0,0,0,0,1,0,0,0,0,1
2009,16650,0,94,12,2,18,1,0,0,0,0,1,0,1,0,0,0,2,,2160,2160,17849,0,378,12,11,44,1,1,2,2,2,0,0,0,0,0,0,0
2010,16670,0,343,10,12,66,2,2,1,1,2,0,2,0,2,0,0,4,,409,409,3672,1,320,6,3,18,0,1,0,0,0,0,1,0,0,0,0,1
2011,16672,1,289,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,,1953,1953,16161,1,233,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2012,16683,1,121,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,,1804,1804,14867,1,162,36,6,66,1,0,1,1,1,0,0,0,0,0,0,0
2013,16688,0,176,6,10,36,2,1,3,1,0,0,1,0,0,0,0,1,,2422,2422,19920,1,216,26,2,34,0,0,0,1,0,0,0,0,0,0,0,0
2014,16690,1,174,10,1,10,0,0,0,0,0,0,1,0,0,0,1,1,,1570,1570,13002,1,222,12,3,24,0,0,1,0,0,0,1,0,0,0,0,1
2015,16691,1,132,16,1,16,0,0,0,1,0,0,0,0,0,0,1,0,,2338,2338,19220,1,76,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2016,16692,1,99,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,,3414,3414,28230,0,180,14,1,14,0,0,1,0,0,0,0,0,0,0,1,0
2017,16695,1,264,16,6,38,2,1,2,0,0,0,0,0,1,0,0,1,,476,476,4338,0,170,24,2,30,0,0,2,0,0,0,0,1,0,0,0,1
2018,16696,0,166,2,4,24,0,0,0,0,0,1,1,0,0,0,0,2,,525,525,4767,1,320,16,2,20,0,0,1,0,0,1,0,0,0,0,0,1
2019,16702,1,278,12,3,24,0,0,1,1,0,0,0,1,0,0,0,1,,3680,3680,30578,1,348,14,8,58,0,0,5,0,2,0,0,0,0,0,0,0
2020,16704,1,63,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,2433,2433,20024,0,223,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1
2021,16708,1,61,16,2,20,1,0,0,0,0,1,1,0,0,0,0,2,,1753,1753,14432,0,258,16,2,24,1,0,1,0,0,0,0,0,0,0,0,0
2022,16712,1,226,20,10,80,2,1,5,0,1,0,0,0,0,0,1,0,,3674,3674,30547,1,108,8,3,26,0,0,1,0,0,0,1,0,0,0,0,1
2023,16713,0,326,8,2,14,0,1,0,0,0,0,1,0,0,0,0,1,,1614,1614,13355,1,87,8,4,18,0,0,0,1,1,0,0,0,0,0,0,0
2024,16716,1,239,10,9,46,1,1,0,1,0,0,2,0,0,0,0,2,,38,38,282,1,285,14,11,52,2,0,3,4,0,1,1,1,0,0,0,3
2025,16747,1,383,12,7,42,1,1,3,0,0,0,1,1,0,0,0,2,,1571,1571,13004,0,332,28,5,44,2,0,0,1,1,0,1,0,0,2,0,3
2026,16768,1,256,10,12,62,2,1,1,0,2,0,1,0,2,0,1,3,,2200,2200,18156,0,212,10,1,10,0,0,0,0,0,0,1,0,0,0,0,1
2027,16773,1,299,14,2,18,1,0,0,0,0,0,0,0,0,0,0,0,,1225,1225,10240,1,216,8,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2028,16776,1,308,24,1,24,0,0,1,0,0,0,0,0,0,0,0,0,,3040,3040,25183,0,218,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
2029,16789,0,192,10,11,72,4,1,1,1,0,0,0,0,0,0,0,0,,806,806,6828,0,103,14,6,48,2,0,1,1,1,0,1,0,0,0,0,1
2030,16801,1,20,30,1,30,0,0,0,1,0,0,0,1,0,1,0,2,,641,641,5765,1,148,4,5,22,0,0,0,0,2,0,0,0,0,0,1,0
2031,16805,1,216,16,6,48,2,0,1,1,0,0,0,0,0,0,1,0,,1757,1757,14467,1,328,12,10,36,3,2,1,0,1,0,0,0,0,0,0,0
2032,16817,0,273,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,,3928,3928,32355,0,122,14,1,14,0,0,1,0,0,0,0,0,0,0,1,0
2033,16820,1,18,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,,1977,1977,16383,0,184,14,2,16,1,0,0,1,0,0,2,2,0,0,0,4
2034,16821,0,259,16,2,20,0,1,0,1,0,0,1,0,0,0,0,1,,3453,3453,28637,1,244,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2035,16833,1,228,20,5,46,0,2,3,0,0,0,0,0,0,0,0,0,,535,535,4829,1,228,8,10,46,1,0,3,2,0,0,1,2,0,0,0,3
2036,16844,1,181,8,10,62,1,1,3,0,0,1,0,0,0,0,0,1,,3384,3384,27968,1,54,18,2,22,0,0,1,0,0,0,0,0,0,0,0,0
2037,16846,1,417,14,12,74,4,1,3,1,1,0,2,0,2,0,0,4,,135,135,1138,1,51,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2038,16850,1,229,4,8,22,0,1,1,1,0,0,0,0,0,0,0,0,,1630,1630,13543,1,282,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2039,16871,1,88,32,1,32,0,0,0,0,0,0,0,0,0,0,0,0,,880,880,7331,0,121,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2040,16886,1,188,12,2,14,0,0,1,0,0,0,1,0,0,0,0,1,,2349,2349,19266,1,143,20,2,28,0,0,0,0,1,1,0,0,0,0,0,1
2041,16887,0,344,24,10,80,1,1,2,0,2,0,0,0,0,0,1,0,,481,481,4380,0,37,16,2,20,1,0,0,0,1,0,0,0,0,0,0,0
2042,16899,0,140,16,2,18,0,0,1,0,1,0,0,0,0,0,0,0,,3912,3912,32238,0,326,12,2,20,1,0,0,0,0,0,0,0,0,0,0,0
2043,16901,1,248,6,7,46,0,1,2,0,1,0,0,0,0,0,0,0,,2921,2921,24110,0,104,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2044,16902,1,279,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0,,2966,2966,24543,1,82,34,3,44,1,0,0,1,0,0,0,0,0,0,0,0
2045,16910,1,238,34,2,42,2,0,0,0,0,0,0,2,0,0,0,2,,582,582,5250,1,131,14,4,28,0,0,3,1,0,0,0,0,0,0,0,0
2046,16911,1,88,10,5,26,1,0,2,0,0,0,0,0,0,0,0,0,,743,743,6396,1,190,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2047,16914,0,263,6,2,8,0,0,0,0,0,0,1,0,0,0,0,1,,362,362,3107,1,34,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2048,16920,1,277,6,10,56,2,0,1,1,1,0,0,0,0,0,0,0,,3800,3800,31393,1,306,28,12,82,2,1,2,4,1,1,0,0,0,0,0,1
2049,16937,1,75,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,,3978,3978,32805,1,20,16,1,16,0,0,0,1,0,0,0,0,0,0,0,0
2050,16950,1,323,14,10,50,1,1,3,2,1,0,3,0,0,0,0,3,,1192,1192,9980,1,129,22,1,22,0,0,1,0,0,0,0,0,0,0,0,0
2051,16955,0,278,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,,1426,1426,11877,1,80,34,1,34,0,0,0,0,0,0,1,0,0,0,0,1
2052,16969,1,25,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,,2913,2913,24020,1,237,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0
2053,16977,1,77,16,4,28,0,0,0,1,2,0,0,0,0,0,0,0,,579,579,5235,0,400,6,11,52,1,0,3,2,0,3,0,0,0,0,1,3
2054,16988,0,179,8,2,10,0,0,0,0,0,0,0,0,0,0,1,0,,3434,3434,28446,1,47,34,1,34,1,0,0,0,0,0,0,1,0,0,0,1
2055,16994,1,243,30,2,34,1,0,0,0,0,0,0,0,0,0,0,0,,1249,1249,10447,1,226,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2056,17015,1,226,10,12,52,1,1,4,0,2,0,0,0,0,0,0,0,,3200,3200,26348,0,100,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0
2057,17017,1,320,10,2,16,0,1,0,0,0,0,0,0,0,0,0,0,,3549,3549,29463,1,49,12,1,12,0,0,0,0,0,0,0,0,0,0,1,0
2058,17035,1,290,10,2,16,0,0,0,1,0,0,0,0,0,0,0,0,,3238,3238,26672,1,265,10,2,16,0,0,0,0,1,1,0,0,0,0,0,1
2059,17036,1,134,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0,,1876,1876,15485,1,207,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2060,17054,1,233,12,3,24,1,0,0,1,0,0,0,0,0,1,0,1,,1590,1590,13191,1,212,8,7,36,1,0,3,0,1,1,1,0,0,1,0,3
2061,17074,1,127,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,,2546,2546,21027,1,90,16,2,20,0,0,0,0,0,0,0,0,0,0,0,0
2062,17075,0,272,30,2,36,0,0,1,0,0,0,0,0,0,0,0,0,,3845,3845,31724,1,286,10,1,10,0,0,0,0,0,0,1,0,0,0,1,1
2063,17081,1,314,18,11,72,4,0,4,2,0,0,0,0,0,0,0,0,,764,764,6588,1,191,14,2,20,1,0,0,0,1,0,0,0,0,0,0,0
2064,17083,1,62,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,120,120,1048,1,189,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2065,17093,0,119,10,7,34,1,1,2,0,1,2,0,0,0,0,0,2,,2377,2377,19488,0,81,10,2,16,0,1,0,0,0,1,0,0,0,0,0,1
2066,17108,1,97,14,1,14,0,0,0,0,0,0,1,0,0,0,0,1,,2761,2761,22825,0,268,14,5,36,3,0,1,0,1,0,0,0,0,0,0,0
2067,17118,1,235,16,2,24,1,0,0,1,0,0,1,0,0,1,1,2,,29,29,225,1,172,16,1,16,0,0,0,0,1,0,0,0,0,0,0,0
2068,17121,1,45,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,,1769,1769,14578,1,338,10,12,54,2,1,5,3,0,0,0,0,0,0,0,0
2069,17123,1,330,12,10,58,2,0,2,2,0,0,0,0,0,0,1,0,,1114,1114,9357,1,215,10,8,42,0,2,1,1,1,1,1,0,0,0,0,2
2070,17132,0,155,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,,936,936,7745,1,41,18,2,20,0,1,0,0,0,1,0,0,0,0,0,1
2071,17142,1,316,14,4,36,0,1,2,0,0,0,1,0,0,0,0,1,,86,86,706,1,128,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2072,17159,0,412,2,10,34,2,2,0,1,0,0,1,0,0,0,1,1,,2474,2474,20353,0,225,2,8,30,2,0,1,0,0,0,0,0,0,0,0,0
2073,17162,1,217,14,1,14,0,0,1,0,0,0,1,0,0,0,0,1,,3564,3564,29614,0,107,4,2,10,0,0,0,0,0,0,0,1,0,0,0,1
2074,17165,1,88,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0,,1119,1119,9414,0,116,6,5,28,1,0,0,0,1,0,0,0,0,0,1,0
2075,17173,1,250,22,6,48,0,0,2,0,1,0,0,0,0,0,0,0,,388,388,3493,1,198,26,2,30,1,0,0,0,0,1,0,0,0,0,0,1
2076,17186,1,324,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,,3828,3828,31565,1,297,16,2,22,0,0,0,1,0,2,0,0,0,0,0,2
2077,17188,0,52,24,2,28,1,0,1,0,0,0,0,0,0,0,0,0,,3419,3419,28273,0,112,24,2,32,0,0,0,0,0,0,1,0,0,0,0,1
2078,17195,0,30,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0,,648,648,5800,1,185,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2079,17200,0,366,32,10,88,4,1,2,1,0,0,1,0,0,1,0,2,,3586,3586,29783,1,258,6,1,6,0,0,0,0,0,0,1,0,0,0,0,1
2080,17203,1,308,12,2,14,0,0,0,0,0,0,0,0,0,0,0,0,,41,41,333,1,280,30,2,34,0,1,1,0,0,0,0,1,0,0,0,1
2081,17206,0,299,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0,,1632,1632,13547,1,226,8,7,34,2,1,1,0,0,1,0,1,0,0,0,2
2082,17210,1,93,16,2,20,0,0,0,2,0,0,0,0,0,0,0,0,,1901,1901,15725,0,450,16,11,42,2,2,3,3,1,0,1,1,0,1,0,3
2083,17217,1,303,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0,,2207,2207,18208,1,222,18,2,24,0,0,0,0,0,1,1,0,0,0,0,2
2084,17227,0,369,16,9,60,3,0,2,1,1,0,1,0,0,0,0,1,,1528,1528,12671,0,351,30,8,60,4,2,1,0,0,0,0,0,0,1,0,1
2085,17235,1,186,12,12,62,5,1,1,2,1,2,0,0,0,0,0,2,,1331,1331,11064,1,240,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
2086,17254,1,186,20,1,20,0,0,1,0,0,0,0,0,0,0,0,0,,2563,2563,21155,1,210,2,2,8,0,0,0,0,0,0,1,0,0,0,0,1
2087,17269,1,60,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0,,2424,2424,19930,1,47,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2
2088,17271,1,69,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0,,1648,1648,13667,1,101,16,1,16,0,0,0,0,1,0,0,0,0,0,0,0
2089,17281,1,418,10,8,36,2,1,0,2,0,0,0,0,0,0,1,0,,205,205,1785,1,178,30,2,34,0,0,1,0,0,0,1,0,0,0,0,1
2090,17285,1,146,6,5,30,0,0,2,0,0,0,0,0,0,0,0,0,,2328,2328,19116,0,73,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2091,17294,1,160,10,2,12,0,0,0,0,0,0,1,0,0,0,0,1,,2557,2557,21108,0,403,10,11,34,1,3,4,0,0,0,0,0,0,0,0,0
2092,17297,0,217,8,11,38,2,1,1,0,2,1,1,0,0,0,1,2,,3955,3955,32612,1,312,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2093,17302,1,101,32,1,32,1,0,0,0,0,3,0,0,0,0,1,3,,2626,2626,21789,1,147,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0
2094,17309,1,280,26,3,42,0,0,0,0,0,0,0,0,0,0,0,0,,375,375,3293,0,74,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2095,17310,1,185,16,3,26,0,0,1,0,2,0,0,0,0,0,0,0,,3948,3948,32559,1,94,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2096,17311,1,243,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,1233,1233,10293,1,46,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
